working_id,equipment,name_en_normalized,name_ko_candidate,naming_status,body_part_ko,recording_type,semantic_flags
gvs_76d1604caee6be5a,Dumbbell,Dumbbell Standing T Spine Press,,UNRESOLVED,등,weight_reps,
gvs_729a8ca7edb1bf87,Dumbbell,Dumbbell Standing Triceps Extension,덤벨 스탠딩 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_d20fa9674a06abbf,Dumbbell,Dumbbell Standing Wrist Curl,덤벨 스탠딩 리스트 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_06b87653d0bec663,Dumbbell,Dumbbell Standing Wrist Curl Forearms,,UNRESOLVED,팔,weight_reps,
gvs_7f528c9983ff7fd9,Dumbbell,Dumbbell Standing Wrist Reverse Curl,덤벨 스탠딩 리스트 리버스 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_5c48893c7e97b1e6,Dumbbell,Dumbbell Starfish Crunch (Beginner),,UNRESOLVED,코어,weight_reps,
gvs_6f3d8d1249076504,Dumbbell,Dumbbell Static Lunge,,UNRESOLVED,하체,weight_reps,
gvs_29b753cc929b88f8,Dumbbell,Dumbbell Step Up,덤벨 스텝업,EXISTING_DRAFT,하체,weight_reps,
gvs_a8e38cb65348fd24,Dumbbell,Dumbbell Step Up Biceps Curl,덤벨 스텝업 바이셉 컬,EXISTING_DRAFT,하체,weight_reps,
gvs_0f7062baef7d2178,Dumbbell,Dumbbell Step Up With Knee Raise,,UNRESOLVED,하체,weight_reps,
gvs_8200ac7c4a2e42b6,Dumbbell,Dumbbell Stiff Leg Deadlift,덤벨 스티프 레그 데드리프트,EXISTING_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_975f164097bf1370,Dumbbell,Dumbbell Straight Arm Crunch,덤벨 스트레이트 암 크런치,EXISTING_DRAFT,코어,weight_reps,
gvs_132e8c9d51f21401,Dumbbell,Dumbbell Straight Arm Pullover,덤벨 스트레이트 암 풀오버,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_53fade2d2896d7c9,Dumbbell,Dumbbell Straight Arm Twisting Sit Up,,UNRESOLVED,코어,weight_reps,
gvs_083cda2a8684e7b0,Dumbbell,Dumbbell Straight Leg Deadlift,덤벨 스트레이트 레그 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_2274380edce60ad0,Dumbbell,Dumbbell Straight Leg Russian Twist,,UNRESOLVED,코어,weight_reps,
gvs_a0fba8d867aa2e4a,Dumbbell,Dumbbell Straight Legs Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_0f385d4cf51ad856,Dumbbell,Dumbbell Sumo Deadlift,덤벨 스모 데드리프트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_62709353a8f14863,Dumbbell,Dumbbell Sumo Pull Through,,UNRESOLVED,하체,weight_reps,
gvs_9a0b9b9662d8e514,Dumbbell,Dumbbell Sumo Squat,덤벨 스모 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_ba82e36ec17af38c,Dumbbell,Dumbbell Sumo Squat Front Raise,덤벨 스모 스쿼트 프론트 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_56756a51899c5dc1,Dumbbell,Dumbbell Sumo Squat Off Benches,,UNRESOLVED,하체,weight_reps,
gvs_59e12aacd17cb112,Dumbbell,Dumbbell Superman,,UNRESOLVED,하체,weight_reps,
gvs_1eff9701388ae2b5,Dumbbell,Dumbbell Supported Squat,덤벨 서포티드 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_cef9cb7659371618,Dumbbell,Dumbbell Svend Press,,UNRESOLVED,가슴,weight_reps,
gvs_ea6c8e5c0c92ad76,Dumbbell,Dumbbell Swing,덤벨 스윙,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_98086c44d7d8aac6,Dumbbell,Dumbbell Tate Press,,UNRESOLVED,팔,weight_reps,
gvs_129f2d80dea319be,Dumbbell,Dumbbell Thruster,,UNRESOLVED,하체,weight_reps,
gvs_33a92cb525e7f221,Dumbbell,Dumbbell Triceps Extension In Cross Legged Positio,,UNRESOLVED,팔,weight_reps,
gvs_8444f341e5a40af5,Dumbbell,Dumbbell Underhand Renegade Row,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_925917605780df32,Dumbbell,Dumbbell Unilateral Scapula Raise,,UNRESOLVED,등,weight_reps,
gvs_e3527d1afe8b8f0c,Dumbbell,Dumbbell Upright Row,덤벨 업라이트 로우,EXISTING_DRAFT,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_6279daa3d78aeb83,Dumbbell,Dumbbell Upright Shoulder External Rotation,덤벨 업라이트 숄더 외회전,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_6c3573391b6d6d45,Dumbbell,Dumbbell V Up,,UNRESOLVED,코어,weight_reps,
gvs_5cc1f78132784edd,Dumbbell,Dumbbell Waiter Biceps Curl,,UNRESOLVED,팔,weight_reps,
gvs_75f75d84bb2fddb4,Dumbbell,Dumbbell Walking Lunges,,UNRESOLVED,하체,weight_reps,
gvs_8d1b45a48436d602,Dumbbell,Dumbbell Wide Squat,,UNRESOLVED,하체,weight_reps,
gvs_71c767d25b1edc28,Dumbbell,Dumbbell Wood Chop,덤벨 우드찹,EXISTING_DRAFT,코어,weight_reps,
gvs_0740bfa02e47b15e,Dumbbell,Dumbbell Wood Chop Squat,덤벨 우드찹 스쿼트,EXISTING_DRAFT,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9381371e7cbd4de8,Dumbbell,Dumbbell Z Press,,UNRESOLVED,어깨,weight_reps,
gvs_2d1a75365de86c30,Dumbbell,Dumbbell Zottman Curl,,UNRESOLVED,팔,weight_reps,
gvs_0c902ec2219962b0,Dumbbell,Dumbbell Zottman Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_24ace6a2b690d294,EZ Bar,EZ Bar 21s,,UNRESOLVED,팔,weight_reps,
gvs_f557f3d824be4176,EZ Bar,EZ Bar Close Grip Bench Press,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_86fd0ac0689ca2b2,EZ Bar,EZ Bar Deadlift With Biceps Curl,,UNRESOLVED,하체,weight_reps,
gvs_4818224eb620afdc,EZ Bar,EZ Bar Knelling Rollout,,UNRESOLVED,코어,weight_reps,
gvs_d9ba8f9e2ab982c0,EZ Bar,EZ Bar Legs Side Pull In Sit Up,,UNRESOLVED,코어,weight_reps,
gvs_3476a679bd737289,EZ Bar,EZ Bar Lying Bent Arms Pullover,,UNRESOLVED,등,weight_reps,
gvs_2b86b6419597b7e9,EZ Bar,EZ Bar Reverse Grip Bent Over Row,,UNRESOLVED,등,weight_reps,
gvs_9984f17b93a7a61b,EZ Bar,EZ Bar Seated Close Grip Concentration Curl,,UNRESOLVED,팔,weight_reps,
gvs_4f6288fbcb8ac8ab,EZ Bar,EZ Bar Seated Close Grip Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_cdb2cef610600294,EZ Bar,EZ Bar Seated Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_d50fce7a88753a84,EZ Bar,EZ Bar Seated Wrist Reverse Curl,,UNRESOLVED,팔,weight_reps,
gvs_a10a4b555db7e795,EZ Bar,EZ Bar Standing French Press,,UNRESOLVED,팔,weight_reps,
gvs_de77ff424674e4d4,EZ Bar,EZ Bar Standing Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_884757bdd47af355,EZ Bar,EZ Bar Standing Upright Row,,UNRESOLVED,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9320dd359792b03d,Barbell,EZ Barbell Anti Gravity Press,,UNRESOLVED,어깨,weight_reps,
gvs_5863a15057bf2cc6,Barbell,EZ Barbell Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_82a6aefd47314b59,Barbell,EZ Barbell Close Grip Curl,,UNRESOLVED,팔,weight_reps,
gvs_7263de76c30140a4,Barbell,EZ Barbell Close Grip Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_ba1209c935594e71,Barbell,EZ Barbell Curl,,UNRESOLVED,팔,weight_reps,
gvs_e35756c535338a0d,Barbell,EZ Barbell Decline Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_ffc11a5af4153c08,Barbell,EZ Barbell Drag Curl,,UNRESOLVED,팔,weight_reps,
gvs_ddc533aaf9404150,Barbell,EZ Barbell Incline Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_bf2abab12b9c58a5,Barbell,EZ Barbell Jm Bench Press,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_aff272c4360a49da,Barbell,EZ Barbell Lying Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_eee7b232e119dde4,Barbell,EZ Barbell Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_01ea0df3349efceb,Barbell,EZ Barbell Reverse Grip Curl,,UNRESOLVED,팔,weight_reps,
gvs_ad5a3b129c63e1cc,Barbell,EZ Barbell Reverse Grip Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_db934a06896698cc,Barbell,EZ Barbell Seated Curls,,UNRESOLVED,팔,weight_reps,
gvs_8dbe1e8f71d902e7,Barbell,EZ Barbell Seated Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_3bb760ea0d73df08,Barbell,EZ Barbell Spider Curl,,UNRESOLVED,팔,weight_reps,
gvs_c9ea303afd757dc8,Barbell,EZ Barbell Srtict Curl,,UNRESOLVED,팔,weight_reps,
gvs_63c6b8362c222028,Barbell,EZ Barbell Standing Back Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_3337d210305d1fc6,Barbell,EZ Barbell Standing Preacher Curl,,UNRESOLVED,팔,weight_reps,
gvs_eb3f2ff024ec611e,Barbell,EZ Barbell Standing Single Arm Neutral Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_2fef891a5d57869c,Barbell,EZ Barbell Standing Wide Grip Biceps Curl,,UNRESOLVED,팔,weight_reps,
gvs_94a77aa66a8ce494,Barbell,EZ Barbell Standing Wrist Curl,,UNRESOLVED,팔,weight_reps,
gvs_9ca19b3f23cd0a97,Barbell,EZ Barbell Standing Wrist Reverse Curl,,UNRESOLVED,팔,weight_reps,
gvs_48cc7b2a683cfbb8,Barbell,EZ Barbell Stiff Legged Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_e966de77553d29b7,Machine,Front Lever,,UNRESOLVED,코어,weight_reps,
gvs_5ff7582b36c8f6d3,Machine,Hanging Front Lever Raise,,UNRESOLVED,코어,weight_reps,
gvs_cf1fa55bc45473fb,Dumbbell,Hyght Dumbbell Fly,,UNRESOLVED,가슴,weight_reps,
gvs_71fd93c9636690c5,Smith Machine,Incline Push Up On A Smith Bar,,UNRESOLVED,가슴,weight_reps,
gvs_0d2addbec886d778,Cable,Inverse Leg Curl (On Pull Up Cable Machine),,UNRESOLVED,하체,weight_reps,
gvs_16d32d1eae5ab01c,Kettlebell,Kettlebell Advanced Windmill,,UNRESOLVED,코어,weight_reps,
gvs_6c2f8274d9f5e7de,Kettlebell,Kettlebell Alternate Biceps Curl,케틀벨 얼터네이트 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_303324f3ea91f87b,Kettlebell,Kettlebell Alternating Press,케틀벨 얼터네이팅 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_3ace5858da192bde,Kettlebell,Kettlebell Alternating Press On Floor,,UNRESOLVED,가슴,weight_reps,
gvs_c8295bde64537be4,Kettlebell,Kettlebell Alternating Renegade Row,케틀벨 얼터네이팅 레니게이드 로우,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_950dc5fe1ff32d58,Kettlebell,Kettlebell Alternating Row,케틀벨 얼터네이팅 로우,EXISTING_DRAFT,등,weight_reps,
gvs_8fe4b094ae798fde,Kettlebell,Kettlebell Angled Press,,UNRESOLVED,등,weight_reps,
gvs_330d1faa2377d530,Kettlebell,Kettlebell Arm Bar,,UNRESOLVED,코어,weight_reps,
gvs_0e3029b85c6b0c76,Kettlebell,Kettlebell Arnold Press,케틀벨 아놀드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_b6dfcf991e412c05,Kettlebell,Kettlebell Around Head Rotation,,UNRESOLVED,등,weight_reps,
gvs_86134d94d29cb2ae,Kettlebell,Kettlebell Atlas Swing,,UNRESOLVED,코어,weight_reps,
gvs_b610605edd0066c8,Kettlebell,Kettlebell Backward Lunge,케틀벨 백워드 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_416ebbd54f147f01,Kettlebell,Kettlebell Bench Press,케틀벨 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_e08f03761596f944,Kettlebell,Kettlebell Bent Over Alternate Twist Row,케틀벨 벤트오버 얼터네이트 트위스트 로우,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_357dfb7ab5128ad0,Kettlebell,Kettlebell Bent Over Row,케틀벨 벤트오버 로우,EXISTING_DRAFT,등,weight_reps,
gvs_e4d0d7b7a0b06707,Kettlebell,Kettlebell Bent Press,,UNRESOLVED,코어,weight_reps,
gvs_baee0a631a1bbd43,Kettlebell,Kettlebell Biceps Curl,케틀벨 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_5be1ac68be3dc002,Kettlebell,Kettlebell Box Squat,케틀벨 박스 스쿼트,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_594c9756f338b2fc,Kettlebell,Kettlebell Calf Raise And Front Squat,,UNRESOLVED,하체,weight_reps,
gvs_4157cbaa686a0918,Kettlebell,Kettlebell Clean And Jerk,케틀벨 클린 앤 저크,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_4b066c50dffdd00e,Kettlebell,Kettlebell Clean And Press,케틀벨 클린 앤 프레스,NEW_HIGH_CONFIDENCE_DRAFT,,weight_reps,
gvs_352aff33c8ba0ecb,Kettlebell,Kettlebell Clean And Push Press,,UNRESOLVED,,weight_reps,
gvs_734060594c5b1a09,Kettlebell,Kettlebell Clean Grip Reverse Lunge,,UNRESOLVED,하체,weight_reps,
gvs_f2cb215fc3e60357,Kettlebell,Kettlebell Concentration Curl,케틀벨 컨센트레이션 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_06d470195e7d7465,Kettlebell,Kettlebell Contralateral Reverse Lunge,,UNRESOLVED,하체,weight_reps,
gvs_676e079f1e1eead7,Kettlebell,Kettlebell Cossack Squat,,UNRESOLVED,하체,weight_reps,
gvs_994ed73563ebad65,Kettlebell,Kettlebell Deadlift,케틀벨 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_a1254cf4322e3712,Kettlebell,Kettlebell Decline Shrug,케틀벨 디클라인 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_c3e472343900f486,Kettlebell,Kettlebell Deep Push Up,,UNRESOLVED,가슴,weight_reps,
gvs_d65e875de92fab05,Kettlebell,Kettlebell Double Alternating Hang Clean,,UNRESOLVED,어깨,weight_reps,
gvs_aa8ba55e369d51ac,Kettlebell,Kettlebell Double Jerk,,UNRESOLVED,어깨,weight_reps,
gvs_290dbe89e24c5681,Kettlebell,Kettlebell Double Push Press,,UNRESOLVED,어깨,weight_reps,
gvs_fa7987a1a02e21e9,Kettlebell,Kettlebell Double Snatch,,UNRESOLVED,어깨,weight_reps,
gvs_2e53aaed0201ba8d,Kettlebell,Kettlebell Figure,,UNRESOLVED,코어,weight_reps,
gvs_9253264d02295189,Kettlebell,Kettlebell Figure 8 Swing,,UNRESOLVED,하체,weight_reps,
gvs_a999cdadc1f53129,Kettlebell,Kettlebell Floor Fly,케틀벨 플로어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_a557e9e6bcf2aba8,Kettlebell,Kettlebell Fly,케틀벨 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_204f8f60320b5946,Kettlebell,Kettlebell Forward Backward Lunge,케틀벨 포워드 백워드 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_468f9845bce121d9,Kettlebell,Kettlebell Forward Backward Lunge,케틀벨 포워드 백워드 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_199f644ec3d942ce,Kettlebell,Kettlebell Forward Lunge,케틀벨 포워드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_e15fbd6055854a62,Kettlebell,Kettlebell Front Raise,케틀벨 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_3add4902d326cffc,Kettlebell,Kettlebell Front Squat,케틀벨 프론트 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_d4a8d23d46b13f19,Kettlebell,Kettlebell Goblet Forward Backward Lunge,케틀벨 고블릿 포워드 백워드 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_02949e2d6a79224d,Kettlebell,Kettlebell Goblet Forward Backward Lunge,케틀벨 고블릿 포워드 백워드 런지,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_de39fb63e2f8ee1b,Kettlebell,Kettlebell Goblet Lateral Step Up,,UNRESOLVED,하체,weight_reps,
gvs_df72172f41cc7fb7,Kettlebell,Kettlebell Goblet Pulse Squat,,UNRESOLVED,하체,weight_reps,
gvs_73ea2e3c8b926db6,Kettlebell,Kettlebell Goblet Squat,케틀벨 고블릿 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_dd92d31424f2e2f6,Kettlebell,Kettlebell Good Morning,케틀벨 굿모닝,EXISTING_DRAFT,하체,weight_reps,
gvs_103d40f276f87494,Kettlebell,Kettlebell Gorilla Row,,UNRESOLVED,등,weight_reps,
gvs_ce10ff0e3d7e6420,Kettlebell,Kettlebell Half Kneeling Halo,,UNRESOLVED,어깨,weight_reps,
gvs_68f4d4b3334dfa83,Kettlebell,Kettlebell Half Kneeling Shoulder Press,케틀벨 하프 닐링 숄더 프레스,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_fe0ffca482b97a5a,Kettlebell,Kettlebell Half Kneeling Single Arm Bottoms Up Press,,UNRESOLVED,,weight_reps,
gvs_3d09823fe1f7a147,Kettlebell,Kettlebell Half Turkish Get Up,,UNRESOLVED,하체,weight_reps,
gvs_82ab41ccc8bd74a6,Kettlebell,Kettlebell Hammer Grip Incline Bench Two Arm Row B,,UNRESOLVED,등,weight_reps,
gvs_efa5bc3410e2f0c6,Kettlebell,Kettlebell Hang Clean,케틀벨 행 클린,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_7d07d2bdd475a1e1,Kettlebell,Kettlebell Head Supported Row,,UNRESOLVED,등,weight_reps,
gvs_f11969aeef3ea738,Kettlebell,Kettlebell Incline Alternate Curl,케틀벨 인클라인 얼터네이트 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_798840ac69ffbc4e,Kettlebell,Kettlebell Incline Bench Press,케틀벨 인클라인 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_7e192da619058298,Kettlebell,Kettlebell Incline Biceps Curl,케틀벨 인클라인 바이셉 컬,EXISTING_DRAFT,팔,weight_reps,
gvs_3b01480229f666c4,Kettlebell,Kettlebell Incline Fly,케틀벨 인클라인 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_9544b934514c965e,Kettlebell,Kettlebell Incline Hammer Press,케틀벨 인클라인 해머 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_3dd025ed7aa4b84d,Kettlebell,Kettlebell Incline Inner Biceps Curl,케틀벨 인클라인 이너 바이셉 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_c459310e0ce6316c,Kettlebell,Kettlebell Incline Palm In Press,,UNRESOLVED,가슴,weight_reps,
gvs_3bed390f03d16e47,Kettlebell,Kettlebell Incline Pullover,케틀벨 인클라인 풀오버,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_09de6acae415737c,Kettlebell,Kettlebell Incline Row,케틀벨 인클라인 로우,EXISTING_DRAFT,등,weight_reps,
gvs_ecb0bad2377aab48,Kettlebell,Kettlebell Incline Shrug,케틀벨 인클라인 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_9ed0dc7e541c1634,Kettlebell,Kettlebell Incline Triceps Extension,케틀벨 인클라인 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_fdd48d0be572a9e3,Kettlebell,Kettlebell Incline Twist Press,케틀벨 인클라인 트위스트 프레스,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_bf6b5b689f10e6ca,Kettlebell,Kettlebell Incline Twisted Fly,,UNRESOLVED,가슴,weight_reps,
gvs_d89982e94fa939a9,Kettlebell,Kettlebell Incline Y Raise,,UNRESOLVED,어깨,weight_reps,
gvs_4103cd2398c135b3,Kettlebell,Kettlebell Ipsilateral Reverse Lunge,,UNRESOLVED,하체,weight_reps,
gvs_4e3b9763fa935783,Kettlebell,Kettlebell Kickstand Single Leg Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_cbdbaf5f4d03c80f,Kettlebell,Kettlebell Kneeling Hold To Stand,,UNRESOLVED,하체,weight_reps,
gvs_d569638b5edcb0e3,Kettlebell,Kettlebell Kneeling Hold To Stand Clean Grip,,UNRESOLVED,하체,weight_reps,
gvs_73e02d6427dff1e6,Kettlebell,Kettlebell Kneeling Single Arm Bottoms Up Press,,UNRESOLVED,어깨,weight_reps,
gvs_2a0d50c9ec74ed59,Kettlebell,Kettlebell Lateral Lunge,,UNRESOLVED,하체,weight_reps,
gvs_642ff8932ed69dfb,Kettlebell,Kettlebell Lateral Raise,케틀벨 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_1a7607c7862b5c17,Kettlebell,Kettlebell Lateral Step Up,,UNRESOLVED,하체,weight_reps,
gvs_066c1d177d1450df,Kettlebell,Kettlebell Lateral Step Up Thighs,,UNRESOLVED,하체,weight_reps,
gvs_05b5f55e7ddd2240,Kettlebell,Kettlebell Learning Front Raise,,UNRESOLVED,어깨,weight_reps,
gvs_fedd03f0cb2e1f3e,Kettlebell,Kettlebell Leg Raise,케틀벨 레그 레이즈,EXISTING_DRAFT,코어,weight_reps,
gvs_cbf8c9bc50480bda,Kettlebell,Kettlebell Low Fly,케틀벨 로우 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_6a233d90f26e618a,Kettlebell,Kettlebell Low Windmill,,UNRESOLVED,코어,weight_reps,
gvs_f9f8eb301eb97fbe,Kettlebell,Kettlebell Lunge Pass Through,,UNRESOLVED,하체,weight_reps,
gvs_2768ec664627f204,Kettlebell,Kettlebell Lunge With Twist Thighs,,UNRESOLVED,코어,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_588364c651a6d90c,Kettlebell,Kettlebell Lying On Floor Chest Press,,UNRESOLVED,가슴,weight_reps,
gvs_684e1c4dcf8803b5,Kettlebell,Kettlebell Lying On Floor Rear Delt Raise,,UNRESOLVED,어깨,weight_reps,
gvs_493865bbcc47c08b,Kettlebell,Kettlebell Lying Rear Delt Row,케틀벨 라잉 리어 델트 로우,NEW_REVIEW_DRAFT,등,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_eda6db18934a3836,Kettlebell,Kettlebell Lying Triceps Extension Skull Crusher,케틀벨 라잉 트라이셉 익스텐션 스컬 크러셔,EXISTING_DRAFT,팔,weight_reps,
gvs_365353f6b6b553f0,Kettlebell,Kettlebell Lying Woodchop,,UNRESOLVED,코어,weight_reps,
gvs_751ed1e390adc873,Kettlebell,Kettlebell Neutral Grip Bench Press,케틀벨 뉴트럴 그립 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_d16bcf4805c967ca,Kettlebell,Kettlebell One Legged Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_986b164fbeee334f,Kettlebell,Kettlebell Overhand Grip Swing,케틀벨 오버핸드 그립 스윙,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_ab5d46437d448dbb,Kettlebell,Kettlebell Overhead Carry,,UNRESOLVED,하체,weight_reps,
gvs_f268cff2acea7eb0,Kettlebell,Kettlebell Overhead Crunch (On Stability Ball),,UNRESOLVED,코어,weight_reps,
gvs_8d39dc6e73792924,Kettlebell,Kettlebell Overhead Lunge,케틀벨 오버헤드 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_c2b0a692ebdcc280,Kettlebell,Kettlebell Overhead Triceps Extension,케틀벨 오버헤드 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_9f00e4ae8e0c88c0,Kettlebell,Kettlebell Pistol Squat,,UNRESOLVED,하체,weight_reps,
gvs_652d67b0e84180e6,Kettlebell,Kettlebell Plank Pass Through,,UNRESOLVED,코어,weight_reps,
gvs_5bd923b9a99d50e5,Kettlebell,Kettlebell Prone Incline Curl,,UNRESOLVED,팔,weight_reps,
gvs_61fc3b844605976e,Kettlebell,Kettlebell Prone Rear Delt Swing,,UNRESOLVED,어깨,weight_reps,
gvs_56d76ed26838249c,Kettlebell,Kettlebell Pullover,케틀벨 풀오버,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_4ccd72a2e90d1b70,Kettlebell,Kettlebell Pullover 3 Month Position,,UNRESOLVED,등,weight_reps,
gvs_b1b227efeeb2722f,Kettlebell,Kettlebell Pullover Dead Bug,,UNRESOLVED,코어,weight_reps,
gvs_5d052fb0b4e23c96,Kettlebell,Kettlebell Pullover On Stability Ball,,UNRESOLVED,등,weight_reps,
gvs_b3a6da0c1a05da6e,Kettlebell,Kettlebell Rear Delt Row,케틀벨 리어 델트 로우,NEW_REVIEW_DRAFT,,weight_reps,BODY_SOURCE_CONFLICT
gvs_9968babd21811df9,Kettlebell,Kettlebell Rear Fly,케틀벨 리어 플라이,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_3947f28063a8e2a6,Kettlebell,Kettlebell Reverse Bench Press,케틀벨 리버스 벤치프레스,EXISTING_DRAFT,가슴,weight_reps,
gvs_138c6cb2a9f5e2a8,Kettlebell,Kettlebell Reverse Fly,케틀벨 리버스 플라이,EXISTING_DRAFT,어깨,weight_reps,
gvs_48925bf2883462ac,Kettlebell,Kettlebell Reverse Lunge,케틀벨 리버스 런지,EXISTING_DRAFT,하체,weight_reps,
gvs_4c3949434c81323b,Kettlebell,Kettlebell Reverse Press On Floor,,UNRESOLVED,가슴,weight_reps,
gvs_94a74fb202327d44,Kettlebell,Kettlebell Reverse Spider Curl,케틀벨 리버스 스파이더 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_80a7db2477ef6c66,Kettlebell,Kettlebell Romanian Deadlift,케틀벨 루마니안 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_43798f706d07d0ea,Kettlebell,Kettlebell Romanian Deadlift To Squat,,UNRESOLVED,하체,weight_reps,
gvs_50da91af061e7107,Kettlebell,Kettlebell Rotational Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_7781a0a18c80992d,Kettlebell,Kettlebell Russian Twist,케틀벨 러시안 트위스트,EXISTING_DRAFT,코어,weight_reps,
gvs_a4bfa2a5bf7923d9,Kettlebell,Kettlebell Seated Front Raise,케틀벨 시티드 프론트 레이즈,EXISTING_DRAFT,어깨,weight_reps,
